_id,state_id,state_abbr,year,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
ObjectId("5ea70f340e750000200363bd"),22,LA,1990,4219973,37914,724,1781,11387,24022,235822,60677,149752,25393
ObjectId("5ea70f340e750000200363be"),22,LA,1991,4252000,40438,720,1738,11860,26120,232732,60017,148334,24381
ObjectId("5ea70f340e750000200363bf"),22,LA,1992,4287000,42209,747,1813,11636,28013,238438,58574,152938,26926
ObjectId("5ea70f340e750000200363c0"),22,LA,1993,4295000,45600,874,1817,12182,30727,248461,58768,163334,26359
ObjectId("5ea70f340e750000200363c1"),22,LA,1994,4315000,42369,856,1923,11530,28060,245488,55188,164081,26219
ObjectId("5ea70f340e750000200363c2"),22,LA,2017,4670818,25986,576,,5385,18175,157272,34135,112042,11095
ObjectId("5ea70f340e750000200363c3"),22,LA,2018,4659978,25049,530,,4568,17866,152661,31132,109993,11536
ObjectId("5ea70f340e750000200363c4"),22,LA,1997,4352000,37248,682,1799,10407,24360,243423,53935,163114,26374
ObjectId("5ea70f340e750000200363c5"),22,LA,2000,4468976,30440,560,1497,7532,20851,211904,46289,144345,21270
ObjectId("5ea70f340e750000200363c6"),22,LA,2001,4470368,30678,501,1403,7864,20910,207693,46451,139555,21687
ObjectId("5ea70f340e750000200363c7"),25,ME,2016,1330232,1649,20,412,268,948,21908,4001,17131,776
ObjectId("5ea70f340e750000200363c8"),25,ME,1998,1244000,1566,26,225,263,1052,36261,8295,26457,1509
ObjectId("5ea70f340e750000200363c9"),25,ME,2009,1318301,1580,26,375,399,780,31706,6729,23955,1022
ObjectId("5ea70f340e750000200363ca"),25,ME,2010,1327379,1621,24,389,412,796,32900,7364,24547,989
ObjectId("5ea70f340e750000200363cb"),25,ME,2011,1328544,1638,26,394,370,848,33829,7865,24886,1078
ObjectId("5ea70f340e750000200363cc"),25,ME,2005,1318220,1483,19,326,323,815,31889,6323,24218,1348
ObjectId("5ea70f340e750000200363cd"),25,ME,2006,1321574,1533,23,341,383,786,33658,6846,25465,1347
ObjectId("5ea70f340e750000200363ce"),25,ME,2007,1317207,1565,20,392,349,804,32249,6745,24228,1276
ObjectId("5ea70f340e750000200363cf"),25,ME,1996,1243000,1553,25,260,292,976,40636,9303,29557,1776
ObjectId("5ea70f340e750000200363d0"),25,ME,1997,1242000,1500,25,254,257,964,37396,8241,27513,1642
ObjectId("5ea70f340e750000200363d1"),25,ME,1999,1253040,1404,25,239,243,897,34618,7532,25392,1694
ObjectId("5ea70f340e750000200363d2"),25,ME,2000,1274923,1397,15,320,247,815,32003,6775,23906,1322
ObjectId("5ea70f340e750000200363d3"),25,ME,2001,1284470,1435,19,326,264,826,33154,6898,24585,1671
ObjectId("5ea70f340e750000200363d4"),25,ME,2002,1294894,1396,14,377,270,735,32985,6965,24591,1429
ObjectId("5ea70f340e750000200363d5"),25,ME,2003,1309205,1422,16,354,289,763,32078,6579,24043,1456
ObjectId("5ea70f340e750000200363d6"),25,ME,2004,1314985,1364,18,315,289,742,31740,6341,24096,1303
ObjectId("5ea70f340e750000200363d7"),25,ME,2008,1316456,1572,31,379,333,829,32433,6559,24695,1179
ObjectId("5ea70f340e750000200363d8"),25,ME,2012,1328501,1626,26,372,420,808,33398,7476,24931,991
ObjectId("5ea70f340e750000200363d9"),25,ME,2014,1330256,1698,21,346,304,889,26427,5035,20591,801
ObjectId("5ea70f340e750000200363da"),25,ME,1995,1241000,1631,25,265,334,1007,39132,9015,28444,1673
ObjectId("5ea70f340e750000200363db"),25,ME,2015,1329453,1726,23,337,311,931,24361,4694,18853,814
ObjectId("5ea70f340e750000200363dc"),25,ME,2013,1328702,1761,24,366,335,907,30454,6480,23063,911
ObjectId("5ea70f340e750000200363dd"),25,ME,1979,1097000,2221,31,131,349,1710,45030,12592,29828,2610
ObjectId("5ea70f340e750000200363de"),25,ME,1980,1123670,2173,32,145,346,1650,46904,13291,31151,2462
ObjectId("5ea70f340e750000200363df"),25,ME,1981,1132000,2214,36,145,368,1665,45820,14081,29545,2194
ObjectId("5ea70f340e750000200363e0"),25,ME,1982,1133000,1847,24,152,345,1326,41884,11862,27863,2159
ObjectId("5ea70f340e750000200363e1"),25,ME,1983,1146000,1829,24,193,311,1301,40357,11415,27022,1920
ObjectId("5ea70f340e750000200363e2"),25,ME,1984,1156000,1832,20,155,305,1352,38944,10267,26811,1866
ObjectId("5ea70f340e750000200363e3"),25,ME,1985,1164000,1950,28,167,284,1471,40789,10607,28260,1922
ObjectId("5ea70f340e750000200363e4"),25,ME,1986,1174000,1726,23,174,328,1201,38909,9433,27548,1928
ObjectId("5ea70f340e750000200363e5"),25,ME,1987,1187000,1806,30,186,304,1286,40122,9148,28916,2058
ObjectId("5ea70f340e750000200363e6"),25,ME,1988,1206000,1898,37,224,311,1326,41249,9852,28928,2469
ObjectId("5ea70f340e750000200363e7"),25,ME,1989,1222000,1676,39,229,293,1115,42116,9810,30067,2239
ObjectId("5ea70f340e750000200363e8"),25,ME,1990,1227928,1759,30,242,308,1179,43647,10106,31372,2169
ObjectId("5ea70f340e750000200363e9"),25,ME,1991,1235000,1631,15,270,280,1066,44900,11146,31737,2017
ObjectId("5ea70f340e750000200363ea"),25,ME,1992,1235000,1616,21,294,288,1013,41900,10156,29966,1778
ObjectId("5ea70f340e750000200363eb"),25,ME,1993,1239000,1558,20,329,264,945,37519,8909,26945,1665
ObjectId("5ea70f340e750000200363ec"),25,ME,1994,1240000,1611,28,318,278,987,38971,8938,28257,1776
ObjectId("5ea70f340e750000200363ed"),25,ME,2017,1335063,1610,23,,249,868,20142,3337,16012,793
ObjectId("5ea70f340e750000200363ee"),25,ME,2018,1338404,1501,24,,228,803,18173,2713,14683,777
ObjectId("5ea70f340e750000200363ef"),24,MD,2014,5975346,26767,362,1144,9565,15208,150390,28134,109140,13116
ObjectId("5ea70f340e750000200363f0"),24,MD,2003,5512310,38778,525,1358,13302,23593,209418,38641,134372,36405
ObjectId("5ea70f340e750000200363f1"),24,MD,2005,5589599,39369,552,1266,14378,23173,198483,35922,128491,34070
ObjectId("5ea70f340e750000200363f2"),24,MD,2006,5615727,38111,546,1178,14376,22011,195484,37459,127502,30523
ObjectId("5ea70f340e750000200363f3"),24,MD,2007,5618344,36063,554,1179,13258,21072,192796,37095,127308,28393
ObjectId("5ea70f340e750000200363f4"),24,MD,1996,5072000,47230,588,1905,19944,24793,260231,50331,173817,36083
ObjectId("5ea70f340e750000200363f5"),24,MD,1997,5094000,43127,502,1814,17157,23654,244842,47918,166256,30668
ObjectId("5ea70f340e750000200363f6"),24,MD,1998,5135000,40903,513,1714,15339,23337,234624,47393,159019,28212
ObjectId("5ea70f340e750000200363f7"),24,MD,1999,5171634,38447,465,1551,13636,22795,215973,43230,147296,25447
ObjectId("5ea70f340e750000200363f8"),24,MD,2000,5296486,41663,430,1543,13560,26130,213422,39426,145423,28573
ObjectId("5ea70f340e750000200363f9"),24,MD,2001,5386079,42088,446,1449,13525,26668,219512,41553,145934,32025
ObjectId("5ea70f340e750000200363fa"),24,MD,2002,5450525,42015,513,1370,13417,26715,217105,39765,143320,34020
ObjectId("5ea70f340e750000200363fb"),24,MD,2009,5699478,33625,440,1156,12007,20022,182295,36905,125771,19619
ObjectId("5ea70f340e750000200363fc"),24,MD,2011,5839572,28817,399,1200,10342,16876,166846,35823,114951,16072
ObjectId("5ea70f340e750000200363fd"),24,MD,2012,5884868,28086,373,1237,10173,16303,162309,33803,113550,14956
ObjectId("5ea70f340e750000200363fe"),24,MD,2016,6024752,29019,536,1756,10815,15841,139716,24832,100995,13889
ObjectId("5ea70f340e750000200363ff"),24,MD,1995,5042000,49757,596,2130,21334,25697,267625,53320,178126,36179
ObjectId("5ea70f340e75000020036400"),24,MD,2015,5994983,28185,538,1209,10111,15819,142547,26432,102701,13414
ObjectId("5ea70f340e75000020036401"),24,MD,2013,5938737,28235,384,1179,10048,16124,157918,31950,112551,13417
ObjectId("5ea70f340e75000020036402"),24,MD,1979,4149000,33007,406,1636,13740,17225,228159,62630,145297,20232
ObjectId("5ea70f340e75000020036403"),24,MD,1980,4192211,35735,399,1681,16461,17194,242214,71183,152144,18887
ObjectId("5ea70f340e75000020036404"),24,MD,1981,4261000,37800,421,1654,18085,17640,241625,70740,152405,18480
ObjectId("5ea70f340e75000020036405"),24,MD,1982,4265000,36254,432,1596,15377,18849,220174,60547,142903,16724
ObjectId("5ea70f340e75000020036406"),24,MD,1983,4304000,34736,367,1412,14950,18007,195828,52697,127443,15688
ObjectId("5ea70f340e75000020036407"),24,MD,1984,4349000,34455,354,1640,13097,19364,192325,51484,123567,17274
ObjectId("5ea70f340e75000020036408"),24,MD,1985,4392000,36655,348,1700,13272,21335,199318,52995,126077,20246
ObjectId("5ea70f340e75000020036409"),24,MD,1986,4463000,37177,401,1944,13569,21263,212831,55593,132904,24334
ObjectId("5ea70f340e7500002003640a"),24,MD,1987,4535000,34820,436,1795,13164,19425,213589,52718,134485,26386
ObjectId("5ea70f340e7500002003640b"),24,MD,1988,4644000,37466,449,1721,13994,21302,227457,54735,141509,31213
ObjectId("5ea70f340e7500002003640c"),24,MD,1989,4694000,40152,544,1783,15589,22236,220955,52735,137043,31177
ObjectId("5ea70f340e7500002003640d"),24,MD,1990,4781468,43940,552,2185,17394,23809,234842,53549,147407,33886
ObjectId("5ea70f340e7500002003640e"),24,MD,1991,4860000,46469,569,2229,19783,23888,255299,56258,163524,35517
ObjectId("5ea70f340e7500002003640f"),24,MD,1992,4908000,49085,596,2278,21054,25157,256418,55520,165244,35654
ObjectId("5ea70f340e75000020036410"),24,MD,1993,4965000,49540,632,2185,21582,25141,253647,56246,163471,33930
ObjectId("5ea70f340e75000020036411"),24,MD,1994,5006000,47457,579,2035,20147,24696,259039,52234,168608,38197
ObjectId("5ea70f340e75000020036412"),24,MD,2017,6024891,30321,558,,11189,16862,134705,23526,97657,13522
ObjectId("5ea70f340e75000020036413"),24,MD,2018,6042718,28320,490,,9716,16135,122864,18892,91835,12137
ObjectId("5ea70f340e75000020036414"),24,MD,2004,5561332,38961,521,1317,12772,24351,202474,36704,129888,35882
ObjectId("5ea70f340e75000020036415"),24,MD,2008,5633597,35393,493,1127,13203,20570,198165,38849,133983,25333
ObjectId("5ea70f340e75000020036416"),24,MD,2010,5785681,31607,426,1228,11054,18899,173309,36704,118578,18027
ObjectId("5ea70f340e75000020036417"),23,MA,2005,6433367,29644,178,1751,7837,19878,151727,34728,98079,18920
ObjectId("5ea70f340e75000020036418"),23,MA,2006,6437193,32217,188,1771,8080,22178,153943,35243,100725,17975
ObjectId("5ea70f340e75000020036419"),23,MA,2011,6607003,28232,184,1654,6768,19626,148829,36403,101644,10782
ObjectId("5ea70f340e7500002003641a"),23,MA,2012,6645303,27047,121,1650,6555,18721,143325,34635,99453,9237
ObjectId("5ea70f340e7500002003641b"),23,MA,1996,6092000,39122,157,1767,7778,29420,194636,42896,119562,32178
ObjectId("5ea70f340e7500002003641c"),23,MA,1997,6118000,39411,119,1647,6676,30969,185437,40491,115494,29452
ObjectId("5ea70f340e7500002003641d"),23,MA,2000,6349097,30230,125,1696,5815,22594,161901,30600,105425,25876
ObjectId("5ea70f340e7500002003641e"),23,MA,2001,6401164,30585,143,1856,6476,22110,167079,32430,106821,27828
ObjectId("5ea70f340e7500002003641f"),23,MA,2002,6421800,31137,173,1777,7169,22018,167753,33243,107922,26588
ObjectId("5ea70f340e75000020036420"),23,MA,2003,6420357,30377,140,1848,8011,20378,164543,34963,104069,25511
ObjectId("5ea70f340e75000020036421"),23,MA,2007,6449755,28487,187,1643,7021,19636,154743,35767,103925,15051
ObjectId("5ea70f340e75000020036422"),23,MA,2008,6497967,30137,166,1751,7077,21143,155919,36251,106913,12755
ObjectId("5ea70f340e75000020036423"),23,MA,2009,6593587,30503,173,1734,7467,21129,153178,34515,106799,11864
ObjectId("5ea70f340e75000020036424"),23,MA,2010,6555466,30737,214,1784,6897,21842,154496,37903,105124,11469
ObjectId("5ea70f340e75000020036425"),23,MA,2014,6755124,26689,133,1625,6077,18277,125481,24951,92226,8304
ObjectId("5ea70f340e75000020036426"),23,MA,2013,6708874,27264,138,1722,6705,18118,137274,30716,97437,9121
ObjectId("5ea70f340e75000020036427"),23,MA,1998,6147000,38192,124,1687,5938,30443,173011,37333,109275,26403
ObjectId("5ea70f340e75000020036428"),23,MA,1999,6175169,34023,122,1663,5931,26307,167437,32964,108845,25628
ObjectId("5ea70f340e75000020036429"),23,MA,1995,6074000,41739,217,1759,9137,30626,221971,49669,135586,36716
ObjectId("5ea70f340e7500002003642a"),23,MA,2015,6784240,26453,131,1538,5266,18974,114547,21826,84676,8045
ObjectId("5ea70f340e7500002003642b"),23,MA,1979,5769000,30650,212,1428,11724,17286,310756,92570,152135,66051
ObjectId("5ea70f340e7500002003642c"),23,MA,1980,5728288,34444,232,1562,13492,19158,313787,99697,153849,60241
ObjectId("5ea70f340e7500002003642d"),23,MA,1981,5770000,36273,210,1580,15633,18850,300428,95080,147691,57657
ObjectId("5ea70f340e7500002003642e"),23,MA,1982,5781000,33031,219,1464,12359,18989,285140,82212,146933,55995
ObjectId("5ea70f340e7500002003642f"),23,MA,1983,5767000,33264,203,1495,12023,19543,255707,72291,133883,49533
ObjectId("5ea70f340e75000020036430"),23,MA,1984,5798000,30362,211,1627,10122,18402,235675,63756,123214,48705
ObjectId("5ea70f340e75000020036431"),23,MA,1985,5822000,31334,202,1734,10974,18424,245665,65231,130088,50346
ObjectId("5ea70f340e75000020036432"),23,MA,1986,5832000,32476,208,1731,11239,19298,242989,62455,127668,52866
ObjectId("5ea70f340e75000020036433"),23,MA,1987,5855000,33060,173,1868,10379,20640,244105,62056,127939,54110
ObjectId("5ea70f340e75000020036434"),23,MA,1988,5871000,36376,208,1876,10352,23940,256639,62307,141933,52399
ObjectId("5ea70f340e75000020036435"),23,MA,1989,5913000,39912,254,1881,11980,25797,263780,63004,146925,53851
ObjectId("5ea70f340e75000020036436"),23,MA,1990,6016425,44300,243,2030,13062,28965,274442,66942,151933,55567
ObjectId("5ea70f340e75000020036437"),23,MA,1991,5996000,44138,249,1926,11669,30294,274990,69977,149930,55083
ObjectId("5ea70f340e75000020036438"),23,MA,1992,5998000,46727,214,2166,11059,33288,253344,64318,141610,47416
ObjectId("5ea70f340e75000020036439"),23,MA,1993,6012000,48393,233,2006,10563,35591,245831,60220,136548,49063
ObjectId("5ea70f340e7500002003643a"),23,MA,1994,6041000,42749,214,1825,10160,30550,225532,53222,129962,42348
ObjectId("5ea70f340e7500002003643b"),23,MA,2017,6863246,24318,172,,4874,17073,97977,16916,73573,7488
ObjectId("5ea70f340e7500002003643c"),23,MA,2018,6902149,23337,136,,4143,16648,87196,13862,66728,6606
ObjectId("5ea70f340e7500002003643d"),23,MA,2016,6823721,25975,135,2128,5365,18334,106430,19204,79155,8071
ObjectId("5ea70f340e7500002003643e"),23,MA,2004,6407382,29489,171,1794,7484,20040,158150,34497,101605,22048
ObjectId("5ea70f340e7500002003643f"),26,MI,2014,9916306,42555,544,4500,8037,27610,202692,44328,137142,21222
ObjectId("5ea70f340e75000020036440"),26,MI,2009,9969727,49825,623,4524,12427,32251,284019,76046,178628,29345
ObjectId("5ea70f340e75000020036441"),26,MI,1996,9594000,60951,722,5466,16907,37856,430020,85908,276909,67203
ObjectId("5ea70f340e75000020036442"),26,MI,1999,9863775,56709,695,4849,14103,37062,369887,76736,236351,56800
ObjectId("5ea70f340e75000020036443"),26,MI,1997,9774000,57663,759,5070,14934,36900,422916,80726,276863,65327
ObjectId("5ea70f340e75000020036444"),26,MI,1998,9817000,60947,721,4946,15293,39987,398773,82249,258186,58338
ObjectId("5ea70f340e75000020036445"),26,MI,2000,9938444,55159,669,5025,13712,35753,353297,69790,227783,55724
ObjectId("5ea70f340e75000020036446"),26,MI,2001,10006266,55424,672,5264,12937,36551,352353,72038,226708,53607
ObjectId("5ea70f340e75000020036447"),26,MI,2004,10104206,49737,643,5482,11336,32276,309805,64233,194988,50584
ObjectId("5ea70f340e75000020036448"),26,MI,2005,10100833,55936,629,5199,13348,36760,312892,70527,194090,48275
ObjectId("5ea70f340e75000020036449"),26,MI,2006,10095643,56981,721,5347,14229,36684,325594,76313,199183,50098
ObjectId("5ea70f340e7500002003644a"),26,MI,2007,10071822,53765,661,4592,13365,35147,308550,75273,191289,41988
ObjectId("5ea70f340e7500002003644b"),26,MI,2008,10003422,51512,554,4507,13246,33205,295100,74787,184558,35755
ObjectId("5ea70f340e7500002003644c"),26,MI,2010,9877143,48693,580,4733,11522,31858,271501,74345,169748,27408
ObjectId("5ea70f340e7500002003644d"),26,MI,2011,9876801,43731,617,4344,10263,28507,251329,69755,156666,24908
ObjectId("5ea70f340e7500002003644e"),26,MI,2012,9882519,44962,701,4635,10423,29203,249249,65560,158609,25080
ObjectId("5ea70f340e7500002003644f"),26,MI,1995,9549000,65680,808,5917,17885,41070,429223,86872,280712,61639
ObjectId("5ea70f340e75000020036450"),26,MI,2015,9917715,41712,585,4782,7818,26599,191191,40375,132019,18797
ObjectId("5ea70f340e75000020036451"),26,MI,2013,9898193,44757,625,4506,10093,27254,230135,56256,149794,24085
ObjectId("5ea70f340e75000020036452"),26,MI,1979,9208000,56558,834,4100,20218,31406,509457,138806,315211,55440
ObjectId("5ea70f340e75000020036453"),26,MI,1980,9228128,59014,940,4304,22519,31251,557051,160688,342384,53979
ObjectId("5ea70f340e75000020036454"),26,MI,1981,9201000,59058,861,4366,23688,30143,571582,171331,341805,58446
ObjectId("5ea70f340e75000020036455"),26,MI,1982,9109000,59806,827,4246,24699,30034,558195,165155,330031,63009
ObjectId("5ea70f340e75000020036456"),26,MI,1983,9069000,64993,910,5085,25873,33125,522450,153438,302118,66894
ObjectId("5ea70f340e75000020036457"),26,MI,1984,9075000,68979,879,5880,27832,34388,525979,149209,298192,78578
ObjectId("5ea70f340e75000020036458"),26,MI,1985,9088000,66714,1018,6140,26572,32984,511852,138792,297827,75233
ObjectId("5ea70f340e75000020036459"),26,MI,1986,9145000,73517,1032,6167,27550,38768,520127,138040,308894,73193
ObjectId("5ea70f340e7500002003645a"),26,MI,1987,9200000,71772,1124,6184,25442,39022,522254,133602,319470,69182
ObjectId("5ea70f340e7500002003645b"),26,MI,1988,9300000,68980,1009,6462,22424,39085,496867,122254,305693,68920
ObjectId("5ea70f340e7500002003645c"),26,MI,1989,9273000,65760,993,6624,20616,37527,487682,113579,307096,67007
ObjectId("5ea70f340e7500002003645d"),26,MI,1990,9295297,73468,971,7209,21752,43536,483764,106275,311153,66336
ObjectId("5ea70f340e7500002003645e"),26,MI,1991,9368000,75232,1009,7372,22790,44061,499781,111126,324985,63670
ObjectId("5ea70f340e7500002003645f"),26,MI,1992,9437000,72672,938,7550,20902,43282,456800,98257,299486,59057
ObjectId("5ea70f340e75000020036460"),26,MI,1993,9478000,75021,933,6740,22601,44747,441767,93143,290333,58291
ObjectId("5ea70f340e75000020036461"),26,MI,1994,9496000,72751,927,6720,21733,43371,444325,91849,290172,62304
ObjectId("5ea70f340e75000020036462"),26,MI,1979,2406000,7786,302,523,1702,5259,63447,23428,36006,4013
ObjectId("5ea70f340e75000020036463"),26,MI,1980,2511491,8588,365,619,2035,5569,77234,29612,43142,4480
ObjectId("5ea70f340e75000020036464"),26,MI,1981,2530000,7706,319,658,2059,4670,81789,29614,47587,4588
ObjectId("5ea70f340e75000020036465"),26,MI,1982,2551000,7515,358,675,1863,4619,83622,30200,49504,3918
ObjectId("5ea70f340e75000020036466"),26,MI,1983,2587000,7255,290,616,1650,4699,75740,26479,45584,3677
ObjectId("5ea70f340e75000020036467"),26,MI,1984,2598000,7326,252,715,1572,4787,72169,25464,42952,3753
ObjectId("5ea70f340e75000020036468"),26,MI,1985,2613000,7079,276,698,1635,4470,78254,26701,47478,4075
ObjectId("5ea70f340e75000020036469"),26,MI,1986,2625000,7196,295,678,1697,4526,80612,28242,48430,3940
ObjectId("5ea70f340e7500002003646a"),26,MI,1987,2625000,7081,269,767,1496,4549,83182,31537,47433,4212
ObjectId("5ea70f340e7500002003646b"),26,MI,1988,2627000,8544,225,951,2028,5340,85840,33651,47818,4371
ObjectId("5ea70f340e7500002003646c"),26,MI,1989,2621000,8156,253,1017,2053,4833,83980,30018,49266,4696
ObjectId("5ea70f340e7500002003646d"),26,MI,1990,2573216,8758,313,1134,2217,5094,90803,32196,53266,5341
ObjectId("5ea70f340e7500002003646e"),26,MI,1991,2592000,10085,332,1199,3015,5539,99317,34524,57373,7420
ObjectId("5ea70f340e7500002003646f"),26,MI,1992,2614000,10763,320,1166,3254,6023,101181,33533,58851,8797
ObjectId("5ea70f340e75000020036470"),26,MI,1993,2643000,11467,357,1125,3683,6302,105308,33985,62467,8856
ObjectId("5ea70f340e75000020036471"),26,MI,1994,2669000,13177,409,1212,4336,7220,115924,34493,70621,10810
ObjectId("5ea70f340e75000020036472"),26,MI,2017,9976447,44883,569,,6508,30696,179839,35833,124410,19596
ObjectId("5ea70f340e75000020036473"),26,MI,2018,9995915,44918,551,,5656,31021,165280,31651,116178,17451
ObjectId("5ea70f340e75000020036474"),26,MI,2002,10043221,54306,678,5364,11847,36417,335060,70970,214367,49723
ObjectId("5ea70f340e75000020036475"),26,MI,2003,10082364,51550,612,5470,11254,34214,330565,68316,208538,53711
ObjectId("5ea70f340e75000020036476"),26,MI,2016,9933445,45782,612,7125,7123,30779,190249,39738,130249,20262
ObjectId("5ea70f340e75000020036477"),27,MN,2009,5266214,12874,74,1789,3619,7392,139286,25580,105160,8546
